created,month_created,weeknum_created,day_created,id,applicant,job_title,stage_type,reject_reason,rejected_at,hired_at,referring_site
7/2/2023,July,26,Sunday,59946735,Emma  Johnson,Dental Receptionist,Screening,Lacking relevant experience,7/21/2023,,Unknown
7/2/2023,July,26,Sunday,59951831,Emma  Johnson,Dental Assistant,Inbox,Lacking relevant experience,7/3/2023,,Indeed
7/3/2023,July,27,Monday,59953023,John  Smith,Dental Receptionist,Inbox,Lacking relevant experience,7/3/2023,,Indeed
7/3/2023,July,27,Monday,59955464,Jane  Moore,Dental Assistant,Inbox,Lacking relevant experience,7/3/2023,,Monster
7/3/2023,July,27,Monday,59956490,Grace  Wilson,Dental Receptionist,Screening,Lacking relevant experience,7/3/2023,,Indeed
7/3/2023,July,27,Monday,59959506,Ethan  Brown,Dental Receptionist,Inbox,Lacking relevant experience,7/3/2023,,ZipRecruiter
7/3/2023,July,27,Monday,60032021,Diana  Moore,Pediatric Dentist,Interview,,,,Indeed
7/3/2023,July,27,Monday,60045588,Grace  Smith,Dental Receptionist,Screening,No Show,7/13/2023,,Indeed
7/3/2023,July,27,Monday,60046702,Charlie  Smith,Dental Receptionist,Inbox,Lacking relevant experience,7/3/2023,,ZipRecruiter
7/3/2023,July,27,Monday,60051182,Charlie  Johnson,Dental Receptionist,Inbox,Lacking relevant experience,7/3/2023,,Indeed
7/4/2023,July,27,Tuesday,60054464,Frank  Taylor,Dental Assistant,Offer,Never Responded,7/26/2023,,Indeed
7/4/2023,July,27,Tuesday,60106140,Grace  Williams,Business Coach,Inbox,Position Filled,7/17/2023,,Unknown
7/4/2023,July,27,Tuesday,60132041,Jane  Williams,Dental Assistant,Inbox,Lacking relevant experience,7/5/2023,,ZipRecruiter
7/4/2023,July,27,Tuesday,60132225,Ethan  Brown,Dental Receptionist,Inbox,Lacking relevant experience,7/5/2023,,ZipRecruiter
7/5/2023,July,27,Wednesday,60152173,Frank  Jones,Dental Receptionist,Screening,Never Responded,7/21/2023,,ZipRecruiter
7/5/2023,July,27,Wednesday,60218590,Charlie  Wilson,Dental Receptionist,Inbox,Lacking relevant experience,7/7/2023,,ZipRecruiter
7/5/2023,July,27,Wednesday,60241623,Frank  Johnson,Dental Assistant,Screening,Not interested anymore,7/17/2023,,Indeed
7/5/2023,July,27,Wednesday,60243783,Frank  Brown,Pediatric Dentist,Interview,Lacking relevant experience,7/7/2023,,ZipRecruiter
7/5/2023,July,27,Wednesday,60245045,Diana  Smith,Dental Receptionist,Screening,No Show,7/13/2023,,ZipRecruiter
7/5/2023,July,27,Wednesday,60248632,Charlie  Miller,Dental Receptionist,Offer,Lacking relevant experience,7/26/2023,,ZipRecruiter
7/6/2023,July,27,Thursday,60262152,Bob  Moore,Dental Assistant,Screening,Never Responded,7/27/2023,,ZipRecruiter
7/6/2023,July,27,Thursday,60262316,Diana  Moore,Chairside Assistant,Screening,Never Responded,8/21/2023,,ZipRecruiter
7/6/2023,July,27,Thursday,60263468,Frank  Williams,Dental Receptionist,Screening,Never Responded,7/18/2023,,Indeed
7/6/2023,July,27,Thursday,60266810,Emma  Brown,Dental Office Manager,Inbox,Lacking relevant experience,7/17/2023,,Indeed
7/6/2023,July,27,Thursday,60267282,Bob  Taylor,Dental Assistant,Inbox,More qualified candidate selected,7/6/2023,,Indeed
7/6/2023,July,27,Thursday,60268574,Bob  Miller,Business Optimization Manager,Offer,,,,Indeed
7/6/2023,July,27,Thursday,60318210,Bob  Williams,Pediatric Dentist,Screening,Resume Incomplete,7/17/2023,,Unknown
7/6/2023,July,27,Thursday,60319462,Jane  Miller,Dental Receptionist,Inbox,Lacking relevant experience,7/7/2023,,Indeed
7/6/2023,July,27,Thursday,60331910,Ethan  Smith,Dental Assistant,Screening,More qualified candidate selected,7/27/2023,,Indeed
7/6/2023,July,27,Thursday,60350376,Grace  Davis,Orthodontic Assistant,Interview,Schedule Conflict,7/7/2023,,Indeed
7/6/2023,July,27,Thursday,60352132,Frank  Davis,Chairside Assistant,Inbox,Lacking relevant experience,7/7/2023,,ZipRecruiter
7/7/2023,July,27,Friday,60359212,Jane  Smith,Dental Receptionist,Inbox,Lacking relevant experience,7/7/2023,,Indeed
7/7/2023,July,27,Friday,60360465,John  Moore,Orthodontic Assistant,Inbox,Lacking relevant experience,7/7/2023,,Indeed
7/7/2023,July,27,Friday,60411229,Ethan  Brown,Dental Receptionist,Interview,Failed Working Interview,7/24/2023,,Unknown
7/7/2023,July,27,Friday,60411802,Charlie  Moore,Dental Assistant,Inbox,Lacking relevant experience,7/7/2023,,ZipRecruiter
7/7/2023,July,27,Friday,60422488,Frank  Jones,Pediatric Dentist,Interview,Lacking relevant experience,7/7/2023,,Indeed
7/8/2023,July,27,Saturday,60442271,Frank  Johnson,Dental Receptionist,Interview,Role not a fit,8/4/2023,,Indeed
7/8/2023,July,27,Saturday,60443614,Frank  Taylor,Business Optimization Manager,Offer,,,,Indeed
7/8/2023,July,27,Saturday,60443912,Grace  Smith,Dental Assistant,Screening,Lacking relevant experience,7/26/2023,,ZipRecruiter
7/8/2023,July,27,Saturday,60444463,Charlie  Smith,Dental Office Manager,Inbox,Lacking relevant experience,7/14/2023,,ZipRecruiter
7/9/2023,July,27,Sunday,60530397,Diana  Johnson,Dental Receptionist,Inbox,Lacking relevant experience,7/10/2023,,ZipRecruiter
7/10/2023,July,28,Monday,60536994,Emma  Taylor,Orthodontic Assistant,Screening,Lacking relevant experience,7/24/2023,,Indeed
7/10/2023,July,28,Monday,60542655,Diana  Jones,Orthodontic Assistant,Inbox,Lacking relevant experience,7/18/2023,,ZipRecruiter
7/10/2023,July,28,Monday,60566717,Diana  Smith,Dental Receptionist,Interview,Scheduling Issue,7/20/2023,,ZipRecruiter
7/10/2023,July,28,Monday,60568772,Frank  Miller,Dental Assistant,Screening,Never Responded,7/18/2023,,Indeed
7/10/2023,July,28,Monday,60607324,Grace  Smith,Dental Assistant,Screening,Never Responded,7/18/2023,,Indeed
7/11/2023,July,28,Tuesday,60631044,Jane  Taylor,Dental Receptionist,Interview,Never Responded,7/21/2023,,ZipRecruiter
7/11/2023,July,28,Tuesday,60632155,John  Moore,Orthodontic Assistant,Screening,Lacking relevant experience,7/21/2023,,Indeed
7/12/2023,July,28,Wednesday,60778871,Bob  Johnson,Orthodontic Assistant,Screening,Never Responded,7/24/2023,,ZipRecruiter
7/13/2023,July,28,Thursday,60836018,Ethan  Williams,Dental Receptionist,Interview,Scheduling Issue,9/14/2023,,Indeed
7/13/2023,July,28,Thursday,60857571,Jane  Wilson,Dental Receptionist,Screening,Failed Zoom interview,7/21/2023,,Indeed
7/13/2023,July,28,Thursday,60867728,Charlie  Johnson,Dental Receptionist,Screening,Never Responded,7/26/2023,,Indeed
7/13/2023,July,28,Thursday,60869940,Diana  Moore,Dental Receptionist,Screening,Took another job,7/25/2023,,Indeed
7/13/2023,July,28,Thursday,60874589,Emma  Davis,Dental Receptionist,Inbox,Lacking relevant experience,7/13/2023,,Indeed
7/13/2023,July,28,Thursday,60876987,Diana  Miller,Dental Receptionist,Screening,Never Responded,7/26/2023,,Indeed
7/13/2023,July,28,Thursday,60877206,Jane  Moore,Dental Office Manager,Inbox,Lacking relevant experience,7/13/2023,,New Job
7/13/2023,July,28,Thursday,60877247,John  Wilson,Orthodontic Assistant,Inbox,Lacking relevant experience,7/18/2023,,Indeed
7/13/2023,July,28,Thursday,60885205,Charlie  Smith,Dental Receptionist,Interview,Salary & Benefits,7/31/2023,,Indeed
7/13/2023,July,28,Thursday,60885227,Grace  Brown,Dental Office Manager,Inbox,Lacking relevant experience,7/17/2023,,Indeed
7/13/2023,July,28,Thursday,60889518,John  Wilson,Business Coach,Inbox,Position Filled,7/17/2023,,Indeed
7/13/2023,July,28,Thursday,60897432,Frank  Wilson,Dental Receptionist,Interview,Took another job,7/31/2023,,Indeed
7/13/2023,July,28,Thursday,60899421,Emma  Jones,Hygienist,Inbox,Resume Incomplete,7/24/2023,,ZipRecruiter
7/13/2023,July,28,Thursday,60902177,Emma  Jones,Dental Receptionist,Offer,Never Responded,7/26/2023,,Unknown
7/13/2023,July,28,Thursday,60903537,Frank  Wilson,Dental Receptionist,Interview,Failed Working Interview,9/26/2023,,Indeed
7/13/2023,July,28,Thursday,60906161,Alice  Taylor,Dental Receptionist,Inbox,Failed Zoom interview,7/14/2023,,Indeed
7/13/2023,July,28,Thursday,60907086,Diana  Johnson,Dental Receptionist,Inbox,Lacking relevant experience,7/14/2023,,Indeed
7/13/2023,July,28,Thursday,60909562,Jane  Moore,Dental Receptionist,Interview,Failed Zoom interview,7/20/2023,,Indeed
7/13/2023,July,28,Thursday,60912014,Alice  Davis,Dental Office Manager,Inbox,Lacking relevant experience,7/14/2023,,Indeed
7/14/2023,July,28,Friday,60912950,John  Moore,Dental Office Manager,Inbox,Lacking relevant experience,7/14/2023,,ZipRecruiter
7/14/2023,July,28,Friday,60913047,Bob  Moore,Dental Receptionist,Screening,Commute & location,7/26/2023,,ZipRecruiter
7/14/2023,July,28,Friday,60914860,Jane  Williams,Dental Receptionist,Inbox,Lacking relevant experience,7/14/2023,,Indeed
7/14/2023,July,28,Friday,60915356,Bob  Williams,Dental Office Manager,Inbox,Lacking relevant experience,7/14/2023,,Indeed
7/14/2023,July,28,Friday,60916082,Grace  Brown,Dental Receptionist,Inbox,Lacking relevant experience,7/14/2023,,Indeed
7/14/2023,July,28,Friday,60917615,Diana  Williams,Dental Office Manager,Inbox,Lacking relevant experience,7/14/2023,,Indeed
7/14/2023,July,28,Friday,60920419,Frank  Moore,Dental Office Manager,Screening,No Show,7/17/2023,,Indeed
7/14/2023,July,28,Friday,60925399,Emma  Miller,Hygienist,Screening,,,,Indeed
7/14/2023,July,28,Friday,60960461,Diana  Taylor,Dental Office Manager,Interview,Never Responded,9/9/2023,,Indeed
7/14/2023,July,28,Friday,60975990,Charlie  Miller,Dental Office Manager,Interview,Lacking relevant experience,7/20/2023,,Indeed
7/14/2023,July,28,Friday,60977638,Grace  Johnson,Dental Office Manager,Inbox,Lacking relevant experience,7/14/2023,,ZipRecruiter
7/14/2023,July,28,Friday,60980886,Ethan  Davis,Orthodontic Assistant,Screening,Never Responded,7/24/2023,,Indeed
7/14/2023,July,28,Friday,60987793,Diana  Miller,Dental Receptionist,Inbox,Lacking relevant experience,7/14/2023,,Indeed
7/14/2023,July,28,Friday,61007963,Bob  Johnson,Dental Receptionist,Inbox,Lacking relevant experience,7/17/2023,,Indeed
7/14/2023,July,28,Friday,61011644,Emma  Taylor,Dental Receptionist,Inbox,Lacking relevant experience,7/17/2023,,Indeed
7/14/2023,July,28,Friday,61022039,Ethan  Brown,Dental Office Manager,Inbox,Lacking relevant experience,7/17/2023,,Indeed
7/15/2023,July,28,Saturday,61037890,Frank  Davis,Dental Receptionist,Inbox,Lacking relevant experience,7/17/2023,,Indeed
7/15/2023,July,28,Saturday,61052669,Grace  Miller,Dental Receptionist,Inbox,Lacking relevant experience,7/17/2023,,Indeed
7/15/2023,July,28,Saturday,61066814,Charlie  Johnson,Dental Receptionist,Inbox,Lacking relevant experience,7/17/2023,,ZipRecruiter
7/15/2023,July,28,Saturday,61069166,John  Wilson,Dental Office Manager,Inbox,Lacking relevant experience,7/15/2023,,Indeed
7/15/2023,July,28,Saturday,61071271,Frank  Jones,Dental Office Manager,Inbox,Lacking relevant experience,7/15/2023,,ZipRecruiter
7/15/2023,July,28,Saturday,61072248,Jane  Williams,Dental Receptionist,Interview,Failed Working Interview,8/7/2023,,Indeed
7/15/2023,July,28,Saturday,61072564,Bob  Jones,Dental Office Manager,Inbox,Lacking relevant experience,7/15/2023,,Indeed
7/15/2023,July,28,Saturday,61077595,Alice  Davis,Dental Receptionist,Inbox,Lacking relevant experience,7/17/2023,,Indeed
7/15/2023,July,28,Saturday,61082978,Frank  Smith,Dental Receptionist,Inbox,Lacking relevant experience,7/17/2023,,Indeed
7/16/2023,July,28,Sunday,61088657,Jane  Smith,Dental Receptionist,Inbox,Lacking relevant experience,7/17/2023,,Indeed
7/16/2023,July,28,Sunday,61115293,Alice  Wilson,Dental Office Manager,Inbox,Lacking relevant experience,7/17/2023,,Indeed
7/17/2023,July,29,Monday,61138112,Frank  Smith,Dental Office Manager,Inbox,Lacking relevant experience,7/17/2023,,Indeed
7/17/2023,July,29,Monday,61138390,Emma  Davis,Business Optimization Manager,Offer,,,,Indeed
7/17/2023,July,29,Monday,61139279,Emma  Jones,Dental Office Manager,Screening,Lacking relevant experience,7/31/2023,,Indeed
7/17/2023,July,29,Monday,61234282,John  Johnson,Dental Receptionist,Inbox,Lacking relevant experience,7/17/2023,,ZipRecruiter
7/17/2023,July,29,Monday,61235839,Emma  Moore,Dental Receptionist,Inbox,Lacking relevant experience,7/17/2023,,ZipRecruiter
7/17/2023,July,29,Monday,61238705,Charlie  Smith,Dental Receptionist,Offer,Lacking relevant experience,7/18/2023,,ZipRecruiter
7/17/2023,July,29,Monday,61243049,Diana  Jones,Dental Receptionist,Screening,Never Responded,7/26/2023,,ZipRecruiter
7/17/2023,July,29,Monday,61251241,Bob  Jones,Dental Receptionist,Inbox,Lacking relevant experience,7/17/2023,,Indeed
7/17/2023,July,29,Monday,61253408,John  Smith,Dental Office Manager,Inbox,Never Responded,7/18/2023,,Indeed
7/18/2023,July,29,Tuesday,61262382,Diana  Taylor,Dental Office Manager,Inbox,Lacking relevant experience,8/3/2023,,Indeed
7/18/2023,July,29,Tuesday,61268806,Emma  Miller,Dental Office Manager,Inbox,Lacking relevant experience,7/26/2023,,Indeed
7/18/2023,July,29,Tuesday,61306030,Charlie  Moore,Dental Receptionist,Inbox,Lacking relevant experience,7/18/2023,,ZipRecruiter
7/18/2023,July,29,Tuesday,61327744,Ethan  Johnson,Dental Office Manager,Inbox,Lacking relevant experience,7/19/2023,,Indeed
7/18/2023,July,29,Tuesday,61350904,Emma  Davis,Dental Office Manager,Inbox,Not Eligible To Work In The US,7/19/2023,,Indeed
7/18/2023,July,29,Tuesday,61352547,Jane  Davis,Dental Revenue Cycle Manager,Offer,Not Living In NYC,7/27/2023,,Indeed
7/18/2023,July,29,Tuesday,61352556,Charlie  Moore,Dental Revenue Cycle Manager,Screening,Commute & location,7/26/2023,,Indeed
7/18/2023,July,29,Tuesday,61353058,Alice  Miller,Dental Revenue Cycle Manager,Screening,Commute & location,7/26/2023,,Indeed
7/19/2023,July,29,Wednesday,61353532,Bob  Smith,Dental Revenue Cycle Manager,Inbox,Lacking relevant experience,7/20/2023,,Indeed
7/19/2023,July,29,Wednesday,61354335,Charlie  Brown,Dental Revenue Cycle Manager,Screening,Commute & location,7/26/2023,,Indeed
7/19/2023,July,29,Wednesday,61354571,Frank  Johnson,Dental Revenue Cycle Manager,Offer,No Show,8/11/2023,,Indeed
7/19/2023,July,29,Wednesday,61355914,Charlie  Taylor,Dental Receptionist,Offer,More qualified candidate selected,7/21/2023,,Indeed
7/19/2023,July,29,Wednesday,61355945,Alice  Davis,Dental Revenue Cycle Manager,Screening,Commute & location,7/26/2023,,Indeed
7/19/2023,July,29,Wednesday,61356195,Bob  Davis,Dental Revenue Cycle Manager,Screening,,,,Indeed
7/19/2023,July,29,Wednesday,61356689,Frank  Jones,Dental Revenue Cycle Manager,Offer,More qualified candidate selected,8/11/2023,,Indeed
7/19/2023,July,29,Wednesday,61359644,Bob  Jones,Dental Revenue Cycle Manager,Screening,Not Living In NYC,7/27/2023,,Indeed
7/19/2023,July,29,Wednesday,61361748,Ethan  Davis,Dental Office Manager,Inbox,Lacking relevant experience,7/19/2023,,Indeed
7/19/2023,July,29,Wednesday,61362209,Frank  Wilson,Dental Office Manager,Inbox,Lacking relevant experience,7/19/2023,,Unknown
7/19/2023,July,29,Wednesday,61373128,Diana  Jones,Dental Revenue Cycle Manager,Screening,Commute & location,7/26/2023,,Indeed
7/19/2023,July,29,Wednesday,61393297,Charlie  Wilson,Dental Revenue Cycle Manager,Screening,,,,Indeed
7/19/2023,July,29,Wednesday,61395968,John  Smith,Dental Revenue Cycle Manager,Screening,,,,Indeed
7/19/2023,July,29,Wednesday,61396326,Bob  Moore,Dental Revenue Cycle Manager,Screening,Commute & location,7/26/2023,,Indeed
7/19/2023,July,29,Wednesday,61400055,Diana  Miller,Dental Revenue Cycle Manager,Screening,Not Living In NYC,7/27/2023,,ZipRecruiter
7/19/2023,July,29,Wednesday,61410603,Ethan  Brown,Dental Revenue Cycle Manager,Screening,Lacking relevant experience,8/9/2023,,Indeed
7/19/2023,July,29,Wednesday,61414477,Ethan  Smith,Dental Revenue Cycle Manager,Screening,Commute & location,7/26/2023,,Indeed
7/19/2023,July,29,Wednesday,61418778,Jane  Smith,Dental Revenue Cycle Manager,Screening,Commute & location,7/26/2023,,Indeed
7/19/2023,July,29,Wednesday,61421835,Emma  Jones,Dental Revenue Cycle Manager,Screening,Lacking relevant experience,8/9/2023,,Indeed
7/19/2023,July,29,Wednesday,61429726,John  Miller,Dental Revenue Cycle Manager,Screening,Commute & location,7/26/2023,,Indeed
7/19/2023,July,29,Wednesday,61435479,John  Moore,Dental Revenue Cycle Manager,Screening,Commute & location,7/26/2023,,Indeed
7/19/2023,July,29,Wednesday,61438661,John  Johnson,Dental Revenue Cycle Manager,Screening,Commute & location,7/26/2023,,Indeed
7/19/2023,July,29,Wednesday,61439630,Ethan  Williams,Dental Receptionist,Inbox,Lacking relevant experience,7/20/2023,,ZipRecruiter
7/19/2023,July,29,Wednesday,61440344,Ethan  Williams,Dental Office Manager,Inbox,Lacking relevant experience,7/20/2023,,Indeed
7/19/2023,July,29,Wednesday,61441773,Jane  Jones,Dental Office Manager,Inbox,Lacking relevant experience,7/20/2023,,Indeed
7/20/2023,July,29,Thursday,61448325,Bob  Williams,Dental Revenue Cycle Manager,Inbox,Lacking relevant experience,7/24/2023,,Indeed
7/20/2023,July,29,Thursday,61448888,Grace  Brown,Dental Revenue Cycle Manager,Screening,Commute & location,7/26/2023,,Indeed
7/20/2023,July,29,Thursday,61452149,Emma  Smith,Dental Revenue Cycle Manager,Screening,Not Living In NYC,7/27/2023,,Indeed
7/20/2023,July,29,Thursday,61452772,Emma  Williams,Dental Revenue Cycle Manager,Screening,Commute & location,7/26/2023,,Indeed
7/20/2023,July,29,Thursday,61498761,Frank  Jones,Dental Revenue Cycle Manager,Screening,No References ,7/25/2023,,ZipRecruiter
7/20/2023,July,29,Thursday,61508244,Jane  Wilson,Dental Office Manager,Inbox,Lacking relevant experience,7/20/2023,,Indeed
7/20/2023,July,29,Thursday,61508709,Alice  Taylor,Dental Receptionist,Screening,Failed Zoom interview,7/31/2023,,Indeed
7/20/2023,July,29,Thursday,61509168,Charlie  Davis,Dental Revenue Cycle Manager,Screening,Commute & location,7/26/2023,,ZipRecruiter
7/20/2023,July,29,Thursday,61510123,Charlie  Brown,Dental Receptionist,Inbox,Lacking relevant experience,7/20/2023,,ZipRecruiter
7/20/2023,July,29,Thursday,61510520,Ethan  Jones,Dental Revenue Cycle Manager,Screening,Lacking relevant experience,8/9/2023,,Indeed
7/20/2023,July,29,Thursday,61516335,Jane  Williams,Dental Revenue Cycle Manager,Screening,Commute & location,7/26/2023,,Indeed
7/20/2023,July,29,Thursday,61519605,Ethan  Johnson,Dental Office Manager,Inbox,Lacking relevant experience,7/20/2023,,Indeed
7/20/2023,July,29,Thursday,61523159,Diana  Davis,Dental Receptionist,Inbox,Lacking relevant experience,7/20/2023,,ZipRecruiter
7/21/2023,July,29,Friday,61537649,Charlie  Brown,Dental Revenue Cycle Manager,Screening,Commute & location,7/26/2023,,Indeed
7/21/2023,July,29,Friday,61538949,Ethan  Moore,Dental Revenue Cycle Manager,Screening,Commute & location,7/26/2023,,Indeed
7/21/2023,July,29,Friday,61540227,Alice  Taylor,Dental Revenue Cycle Manager,Screening,,,,Indeed
